"","code_muni","code_muni2","MUNICIPIO","UF"
"1855",290240,"2902401","Aurelino Leal","BA"
"1856",290250,"2902500","Baianópolis","BA"
"1857",290260,"2902609","Baixa Grande","BA"
"1858",290265,"2902658","Banzaê","BA"
"1859",290270,"2902708","Barra","BA"
"1860",290280,"2902807","Barra da Estiva","BA"
"1861",290290,"2902906","Barra do Choça","BA"
"1862",290300,"2903003","Barra do Mendes","BA"
"1863",290310,"2903102","Barra do Rocha","BA"
"1864",290320,"2903201","Barreiras","BA"
"1865",290323,"2903235","Barro Alto","BA"
"1866",290327,"2903276","Barrocas","BA"
"1867",290330,"2903300","Barro Preto","BA"
"1868",290340,"2903409","Belmonte","BA"
"1869",290350,"2903508","Belo Campo","BA"
"1870",290360,"2903607","Biritinga","BA"
"1871",290370,"2903706","Boa Nova","BA"
"1872",290380,"2903805","Boa Vista do Tupim","BA"
"1873",290390,"2903904","Bom Jesus da Lapa","BA"
"1874",290395,"2903953","Bom Jesus da Serra","BA"
"1875",290400,"2904001","Boninal","BA"
"1876",290405,"2904050","Bonito","BA"
"1877",290410,"2904100","Boquira","BA"
"1878",290420,"2904209","Botuporã","BA"
"1879",290430,"2904308","Brejões","BA"
"1880",290440,"2904407","Brejolândia","BA"
"1881",290450,"2904506","Brotas de Macaúbas","BA"
"1882",290460,"2904605","Brumado","BA"
"1883",290470,"2904704","Buerarema","BA"
"1884",290475,"2904753","Buritirama","BA"
"1885",290480,"2904803","Caatiba","BA"
"1886",290485,"2904852","Cabaceiras do Paraguaçu","BA"
"1887",290490,"2904902","Cachoeira","BA"
"1888",290500,"2905008","Caculé","BA"
"1889",290510,"2905107","Caém","BA"
"1890",290515,"2905156","Caetanos","BA"
"1891",290520,"2905206","Caetité","BA"
"1892",290530,"2905305","Cafarnaum","BA"
"1893",290540,"2905404","Cairu","BA"
"1894",290550,"2905503","Caldeirão Grande","BA"
"1895",290560,"2905602","Camacan","BA"
"1896",290570,"2905701","Camaçari","BA"
"1897",290580,"2905800","Camamu","BA"
"1898",290590,"2905909","Campo Alegre de Lourdes","BA"
"1899",290600,"2906006","Campo Formoso","BA"
"1900",290610,"2906105","Canápolis","BA"
"1901",290620,"2906204","Canarana","BA"
"1902",290630,"2906303","Canavieiras","BA"
"1903",290640,"2906402","Candeal","BA"
"1904",290650,"2906501","Candeias","BA"
"1905",290660,"2906600","Candiba","BA"
"1906",290670,"2906709","Cândido Sales","BA"
"1907",290680,"2906808","Cansanção","BA"
"1908",290682,"2906824","Canudos","BA"
"1909",290685,"2906857","Capela do Alto Alegre","BA"
"1910",290687,"2906873","Capim Grosso","BA"
"1911",290689,"2906899","Caraíbas","BA"
"1912",290690,"2906907","Caravelas","BA"
"1913",290700,"2907004","Cardeal da Silva","BA"
"1914",290710,"2907103","Carinhanha","BA"
"1915",290720,"2907202","Casa Nova","BA"
"1916",290730,"2907301","Castro Alves","BA"
"1917",290740,"2907400","Catolândia","BA"
"1918",290750,"2907509","Catu","BA"
"1919",290755,"2907558","Caturama","BA"
"1920",290760,"2907608","Central","BA"
"1921",290770,"2907707","Chorrochó","BA"
"1922",290780,"2907806","Cícero Dantas","BA"
"1923",290790,"2907905","Cipó","BA"
"1924",290800,"2908002","Coaraci","BA"
"1925",290810,"2908101","Cocos","BA"
"1926",290820,"2908200","Conceição da Feira","BA"
"1927",290830,"2908309","Conceição do Almeida","BA"
"1928",290840,"2908408","Conceição do Coité","BA"
"1929",290850,"2908507","Conceição do Jacuípe","BA"
"1930",290860,"2908606","Conde","BA"
"1931",290870,"2908705","Condeúba","BA"
"1932",290880,"2908804","Contendas do Sincorá","BA"
"1933",290890,"2908903","Coração de Maria","BA"
"1934",290900,"2909000","Cordeiros","BA"
"1935",290910,"2909109","Coribe","BA"
"1936",290920,"2909208","Coronel João Sá","BA"
"1937",290930,"2909307","Correntina","BA"
"1938",290940,"2909406","Cotegipe","BA"
"1939",290950,"2909505","Cravolândia","BA"
"1940",290960,"2909604","Crisópolis","BA"
"1941",290970,"2909703","Cristópolis","BA"
"1942",290980,"2909802","Cruz das Almas","BA"
"1943",290990,"2909901","Curaçá","BA"
"1944",291000,"2910008","Dário Meira","BA"
"1945",291005,"2910057","Dias D'Ávila","BA"
"1946",291010,"2910107","Dom Basílio","BA"
"1947",291020,"2910206","Dom Macedo Costa","BA"
"1948",291030,"2910305","Elísio Medrado","BA"
"1949",291040,"2910404","Encruzilhada","BA"
"1950",291050,"2910503","Entre Rios","BA"
"1951",291060,"2910602","Esplanada","BA"
"1952",291070,"2910701","Euclides da Cunha","BA"
"1953",291072,"2910727","Eunápolis","BA"
"1954",291075,"2910750","Fátima","BA"
"1955",291077,"2910776","Feira da Mata","BA"
"1956",291080,"2910800","Feira de Santana","BA"
"1957",291085,"2910859","Filadélfia","BA"
"1958",291090,"2910909","Firmino Alves","BA"
"1959",291100,"2911006","Floresta Azul","BA"
"1960",291110,"2911105","Formosa do Rio Preto","BA"
"1961",291120,"2911204","Gandu","BA"
"1962",291125,"2911253","Gavião","BA"
"1963",291130,"2911303","Gentio do Ouro","BA"
"1964",291140,"2911402","Glória","BA"
"1965",291150,"2911501","Gongogi","BA"
"1966",291160,"2911600","Governador Mangabeira","BA"
"1967",291165,"2911659","Guajeru","BA"
"1968",291170,"2911709","Guanambi","BA"
"1969",291180,"2911808","Guaratinga","BA"
"1970",291185,"2911857","Heliópolis","BA"
"1971",291190,"2911907","Iaçu","BA"
"1972",291200,"2912004","Ibiassucê","BA"
"1973",291210,"2912103","Ibicaraí","BA"
"1974",291220,"2912202","Ibicoara","BA"
"1975",291230,"2912301","Ibicuí","BA"
"1976",291240,"2912400","Ibipeba","BA"
"1977",291250,"2912509","Ibipitanga","BA"
"1978",291260,"2912608","Ibiquera","BA"
"1979",291270,"2912707","Ibirapitanga","BA"
"1980",291280,"2912806","Ibirapuã","BA"
"1981",291290,"2912905","Ibirataia","BA"
"1982",291300,"2913002","Ibitiara","BA"
"1983",291310,"2913101","Ibititá","BA"
"1984",291320,"2913200","Ibotirama","BA"
"1985",291330,"2913309","Ichu","BA"
"1986",291340,"2913408","Igaporã","BA"
"1987",291345,"2913457","Igrapiúna","BA"
"1988",291350,"2913507","Iguaí","BA"
"1989",291360,"2913606","Ilhéus","BA"
"1990",291370,"2913705","Inhambupe","BA"
"1991",291380,"2913804","Ipecaetá","BA"
"1992",291390,"2913903","Ipiaú","BA"
"1993",291400,"2914000","Ipirá","BA"
"1994",291410,"2914109","Ipupiara","BA"
"1995",291420,"2914208","Irajuba","BA"
"1996",291430,"2914307","Iramaia","BA"
"1997",291440,"2914406","Iraquara","BA"
"1998",291450,"2914505","Irará","BA"
"1999",291460,"2914604","Irecê","BA"
"2000",291465,"2914653","Itabela","BA"
"2001",291470,"2914703","Itaberaba","BA"
"2002",291480,"2914802","Itabuna","BA"
"2003",291490,"2914901","Itacaré","BA"
"2004",291500,"2915007","Itaeté","BA"
"2005",291510,"2915106","Itagi","BA"
"2006",291520,"2915205","Itagibá","BA"
"2007",291530,"2915304","Itagimirim","BA"
"2008",291535,"2915353","Itaguaçu da Bahia","BA"
"2009",291540,"2915403","Itaju do Colônia","BA"
"2010",291550,"2915502","Itajuípe","BA"
"2011",291560,"2915601","Itamaraju","BA"
"2012",291570,"2915700","Itamari","BA"
"2013",291580,"2915809","Itambé","BA"
"2014",291590,"2915908","Itanagra","BA"
"2015",291600,"2916005","Itanhém","BA"
"2016",291610,"2916104","Itaparica","BA"
"2017",291620,"2916203","Itapé","BA"
"2018",291630,"2916302","Itapebi","BA"
"2019",291640,"2916401","Itapetinga","BA"
"2020",291650,"2916500","Itapicuru","BA"
"2021",291660,"2916609","Itapitanga","BA"
"2022",291670,"2916708","Itaquara","BA"
"2023",291680,"2916807","Itarantim","BA"
"2024",291685,"2916856","Itatim","BA"
"2025",291690,"2916906","Itiruçu","BA"
"2026",291700,"2917003","Itiúba","BA"
"2027",291710,"2917102","Itororó","BA"
"2028",291720,"2917201","Ituaçu","BA"
"2029",291730,"2917300","Ituberá","BA"
"2030",291733,"2917334","Iuiú","BA"
"2031",291735,"2917359","Jaborandi","BA"
"2032",291740,"2917409","Jacaraci","BA"
"2033",291750,"2917508","Jacobina","BA"
"2034",291760,"2917607","Jaguaquara","BA"
"2035",291770,"2917706","Jaguarari","BA"
"2036",291780,"2917805","Jaguaripe","BA"
"2037",291790,"2917904","Jandaíra","BA"
"2038",291800,"2918001","Jequié","BA"
"2039",291810,"2918100","Jeremoabo","BA"
"2040",291820,"2918209","Jiquiriçá","BA"
"2041",291830,"2918308","Jitaúna","BA"
"2042",291835,"2918357","João Dourado","BA"
"2043",291840,"2918407","Juazeiro","BA"
"2044",291845,"2918456","Jucuruçu","BA"
"2045",291850,"2918506","Jussara","BA"
"2046",291855,"2918555","Jussari","BA"
"2047",291860,"2918605","Jussiape","BA"
"2048",291870,"2918704","Lafaiete Coutinho","BA"
"2049",291875,"2918753","Lagoa Real","BA"
"2050",291880,"2918803","Laje","BA"
"2051",291890,"2918902","Lajedão","BA"
"2052",291900,"2919009","Lajedinho","BA"
"2053",291905,"2919058","Lajedo do Tabocal","BA"
"2054",291910,"2919108","Lamarão","BA"
"2055",291915,"2919157","Lapão","BA"
"2056",291920,"2919207","Lauro de Freitas","BA"
"2057",291930,"2919306","Lençóis","BA"
"2058",291940,"2919405","Licínio de Almeida","BA"
"2059",291950,"2919504","Livramento de Nossa Senhora","BA"
"2060",291955,"2919553","Luís Eduardo Magalhães","BA"
"2061",291960,"2919603","Macajuba","BA"
"2062",291970,"2919702","Macarani","BA"
"2063",291980,"2919801","Macaúbas","BA"
"2064",291990,"2919900","Macururé","BA"
"2065",291992,"2919926","Madre de Deus","BA"
"2066",291995,"2919959","Maetinga","BA"
"2067",292000,"2920007","Maiquinique","BA"
"2068",292010,"2920106","Mairi","BA"
"2069",292020,"2920205","Malhada","BA"
"2070",292030,"2920304","Malhada de Pedras","BA"
"2071",292040,"2920403","Manoel Vitorino","BA"
"2072",292045,"2920452","Mansidão","BA"
"2073",292050,"2920502","Maracás","BA"
"2074",292060,"2920601","Maragogipe","BA"
"2075",292070,"2920700","Maraú","BA"
"2076",292080,"2920809","Marcionílio Souza","BA"
"2077",292090,"2920908","Mascote","BA"
"2078",292100,"2921005","Mata de São João","BA"
"2079",292105,"2921054","Matina","BA"
"2080",292110,"2921104","Medeiros Neto","BA"
"2081",292120,"2921203","Miguel Calmon","BA"
"2082",292130,"2921302","Milagres","BA"
"2083",292140,"2921401","Mirangaba","BA"
"2084",292145,"2921450","Mirante","BA"
"2085",292150,"2921500","Monte Santo","BA"
"2086",292160,"2921609","Morpará","BA"
"2087",292170,"2921708","Morro do Chapéu","BA"
"2088",292180,"2921807","Mortugaba","BA"
"2089",292190,"2921906","Mucugê","BA"
"2090",292200,"2922003","Mucuri","BA"
"2091",292205,"2922052","Mulungu do Morro","BA"
"2092",292210,"2922102","Mundo Novo","BA"
"2093",292220,"2922201","Muniz Ferreira","BA"
"2094",292225,"2922250","Muquém de São Francisco","BA"
"2095",292230,"2922300","Muritiba","BA"
"2096",292240,"2922409","Mutuípe","BA"
"2097",292250,"2922508","Nazaré","BA"
"2098",292260,"2922607","Nilo Peçanha","BA"
"2099",292265,"2922656","Nordestina","BA"
"2100",292270,"2922706","Nova Canaã","BA"
"2101",292273,"2922730","Nova Fátima","BA"
"2102",292275,"2922755","Nova Ibiá","BA"
"2103",292280,"2922805","Nova Itarana","BA"
"2104",292285,"2922854","Nova Redenção","BA"
"2105",292290,"2922904","Nova Soure","BA"
"2106",292300,"2923001","Nova Viçosa","BA"
"2107",292303,"2923035","Novo Horizonte","BA"
"2108",292305,"2923050","Novo Triunfo","BA"
"2109",292310,"2923100","Olindina","BA"
"2110",292320,"2923209","Oliveira dos Brejinhos","BA"
"2111",292330,"2923308","Ouriçangas","BA"
"2112",292335,"2923357","Ourolândia","BA"
"2113",292340,"2923407","Palmas de Monte Alto","BA"
"2114",292350,"2923506","Palmeiras","BA"
"2115",292360,"2923605","Paramirim","BA"
"2116",292370,"2923704","Paratinga","BA"
"2117",292380,"2923803","Paripiranga","BA"
"2118",292390,"2923902","Pau Brasil","BA"
"2119",292400,"2924009","Paulo Afonso","BA"
"2120",292405,"2924058","Pé de Serra","BA"
"2121",292410,"2924108","Pedrão","BA"
"2122",292420,"2924207","Pedro Alexandre","BA"
"2123",292430,"2924306","Piatã","BA"
"2124",292440,"2924405","Pilão Arcado","BA"
"2125",292450,"2924504","Pindaí","BA"
"2126",292460,"2924603","Pindobaçu","BA"
"2127",292465,"2924652","Pintadas","BA"
"2128",292467,"2924678","Piraí do Norte","BA"
"2129",292470,"2924702","Piripá","BA"
"2130",292480,"2924801","Piritiba","BA"
"2131",292490,"2924900","Planaltino","BA"
"2132",292500,"2925006","Planalto","BA"
"2133",292510,"2925105","Poções","BA"
"2134",292520,"2925204","Pojuca","BA"
"2135",292525,"2925253","Ponto Novo","BA"
"2136",292530,"2925303","Porto Seguro","BA"
"2137",292540,"2925402","Potiraguá","BA"
"2138",292550,"2925501","Prado","BA"
"2139",292560,"2925600","Presidente Dutra","BA"
"2140",292570,"2925709","Presidente Jânio Quadros","BA"
"2141",292575,"2925758","Presidente Tancredo Neves","BA"
"2142",292580,"2925808","Queimadas","BA"
"2143",292590,"2925907","Quijingue","BA"
"2144",292593,"2925931","Quixabeira","BA"
"2145",292595,"2925956","Rafael Jambeiro","BA"
"2146",292600,"2926004","Remanso","BA"
"2147",292610,"2926103","Retirolândia","BA"
"2148",292620,"2926202","Riachão das Neves","BA"
"2149",292630,"2926301","Riachão do Jacuípe","BA"
"2150",292640,"2926400","Riacho de Santana","BA"
"2151",292650,"2926509","Ribeira do Amparo","BA"
"2152",292660,"2926608","Ribeira do Pombal","BA"
"2153",292665,"2926657","Ribeirão do Largo","BA"
"2154",292670,"2926707","Rio de Contas","BA"
"2155",292680,"2926806","Rio do Antônio","BA"
"2156",292690,"2926905","Rio do Pires","BA"
"2157",292700,"2927002","Rio Real","BA"
"2158",292710,"2927101","Rodelas","BA"
"2159",292720,"2927200","Ruy Barbosa","BA"
"2160",292730,"2927309","Salinas da Margarida","BA"
"2161",292740,"2927408","Salvador","BA"
"2162",292750,"2927507","Santa Bárbara","BA"
"2163",292760,"2927606","Santa Brígida","BA"
"2164",292770,"2927705","Santa Cruz Cabrália","BA"
"2165",292780,"2927804","Santa Cruz da Vitória","BA"
"2166",292790,"2927903","Santa Inês","BA"
"2167",292800,"2928000","Santaluz","BA"
"2168",292805,"2928059","Santa Luzia","BA"
"2169",292810,"2928109","Santa Maria da Vitória","BA"
"2170",292820,"2928208","Santana","BA"
"2171",292830,"2928307","Santanópolis","BA"
"2172",292840,"2928406","Santa Rita de Cássia","BA"
"2173",292850,"2928505","Santa Teresinha","BA"
"2174",292860,"2928604","Santo Amaro","BA"
"2175",292870,"2928703","Santo Antônio de Jesus","BA"
"2176",292880,"2928802","Santo Estêvão","BA"
"2177",292890,"2928901","São Desidério","BA"
"2178",292895,"2928950","São Domingos","BA"
"2179",292900,"2929008","São Félix","BA"
"2180",292905,"2929057","São Félix do Coribe","BA"
"2181",292910,"2929107","São Felipe","BA"
"2182",292920,"2929206","São Francisco do Conde","BA"
"2183",292925,"2929255","São Gabriel","BA"
"2184",292930,"2929305","São Gonçalo dos Campos","BA"
"2185",292935,"2929354","São José da Vitória","BA"
"2186",292937,"2929370","São José do Jacuípe","BA"
"2187",292940,"2929404","São Miguel das Matas","BA"
"2188",292950,"2929503","São Sebastião do Passé","BA"
"2189",292960,"2929602","Sapeaçu","BA"
"2190",292970,"2929701","Sátiro Dias","BA"
"2191",292975,"2929750","Saubara","BA"
"2192",292980,"2929800","Saúde","BA"
"2193",292990,"2929909","Seabra","BA"
"2194",293000,"2930006","Sebastião Laranjeiras","BA"
"2195",293010,"2930105","Senhor do Bonfim","BA"
"2196",293015,"2930154","Serra do Ramalho","BA"
"2197",293020,"2930204","Sento Sé","BA"
"2198",293030,"2930303","Serra Dourada","BA"
"2199",293040,"2930402","Serra Preta","BA"
"2200",293050,"2930501","Serrinha","BA"
"2201",293060,"2930600","Serrolândia","BA"
"2202",293070,"2930709","Simões Filho","BA"
"2203",293075,"2930758","Sítio do Mato","BA"
"2204",293076,"2930766","Sítio do Quinto","BA"
"2205",293077,"2930774","Sobradinho","BA"
"2206",293080,"2930808","Souto Soares","BA"
"2207",293090,"2930907","Tabocas do Brejo Velho","BA"
"2208",293100,"2931004","Tanhaçu","BA"
"2209",293105,"2931053","Tanque Novo","BA"
"2210",293110,"2931103","Tanquinho","BA"
"2211",293120,"2931202","Taperoá","BA"
"2212",293130,"2931301","Tapiramutá","BA"
"2213",293135,"2931350","Teixeira de Freitas","BA"
"2214",293140,"2931400","Teodoro Sampaio","BA"
"2215",293150,"2931509","Teofilândia","BA"
"2216",293160,"2931608","Teolândia","BA"
"2217",293170,"2931707","Terra Nova","BA"
"2218",293180,"2931806","Tremedal","BA"
"2219",293190,"2931905","Tucano","BA"
"2220",293200,"2932002","Uauá","BA"
"2221",293210,"2932101","Ubaíra","BA"
"2222",293220,"2932200","Ubaitaba","BA"
"2223",293230,"2932309","Ubatã","BA"
"2224",293240,"2932408","Uibaí","BA"
"2225",293245,"2932457","Umburanas","BA"
"2226",293250,"2932507","Una","BA"
"2227",293260,"2932606","Urandi","BA"
"2228",293270,"2932705","Uruçuca","BA"
"2229",293280,"2932804","Utinga","BA"
"2230",293290,"2932903","Valença","BA"
"2231",293300,"2933000","Valente","BA"
"2232",293305,"2933059","Várzea da Roça","BA"
"2233",293310,"2933109","Várzea do Poço","BA"
"2234",293315,"2933158","Várzea Nova","BA"
"2235",293317,"2933174","Varzedo","BA"
"2236",293320,"2933208","Vera Cruz","BA"
"2237",293325,"2933257","Vereda","BA"
"2238",293330,"2933307","Vitória da Conquista","BA"
"2239",293340,"2933406","Wagner","BA"
"2240",293345,"2933455","Wanderley","BA"
"2241",293350,"2933505","Wenceslau Guimarães","BA"
"2242",293360,"2933604","Xique-Xique","BA"
"2243",310010,"3100104","Abadia dos Dourados","MG"
"2244",310020,"3100203","Abaeté","MG"
"2245",310030,"3100302","Abre Campo","MG"
"2246",310040,"3100401","Acaiaca","MG"
"2247",310050,"3100500","Açucena","MG"
"2248",310060,"3100609","Água Boa","MG"
"2249",310070,"3100708","Água Comprida","MG"
"2250",310080,"3100807","Aguanil","MG"
"2251",310090,"3100906","Águas Formosas","MG"
"2252",310100,"3101003","Águas Vermelhas","MG"
"2253",310110,"3101102","Aimorés","MG"
"2254",310120,"3101201","Aiuruoca","MG"
"2255",310130,"3101300","Alagoa","MG"
"2256",310140,"3101409","Albertina","MG"
"2257",310150,"3101508","Além Paraíba","MG"
"2258",310160,"3101607","Alfenas","MG"
"2259",310163,"3101631","Alfredo Vasconcelos","MG"
"2260",310170,"3101706","Almenara","MG"
"2261",310180,"3101805","Alpercata","MG"
"2262",310190,"3101904","Alpinópolis","MG"
"2263",310200,"3102001","Alterosa","MG"
"2264",310205,"3102050","Alto Caparaó","MG"
"2265",310210,"3102100","Alto Rio Doce","MG"
"2266",310220,"3102209","Alvarenga","MG"
"2267",310230,"3102308","Alvinópolis","MG"
"2268",310240,"3102407","Alvorada de Minas","MG"
"2269",310250,"3102506","Amparo do Serra","MG"
"2270",310260,"3102605","Andradas","MG"
"2271",310270,"3102704","Cachoeira de Pajeú","MG"
"2272",310280,"3102803","Andrelândia","MG"
"2273",310285,"3102852","Angelândia","MG"
"2274",310290,"3102902","Antônio Carlos","MG"
"2275",310300,"3103009","Antônio Dias","MG"
"2276",310310,"3103108","Antônio Prado de Minas","MG"
"2277",310320,"3103207","Araçaí","MG"
"2278",310330,"3103306","Aracitaba","MG"
"2279",310340,"3103405","Araçuaí","MG"
"2280",310350,"3103504","Araguari","MG"
"2281",310360,"3103603","Arantina","MG"
"2282",310370,"3103702","Araponga","MG"
"2283",310375,"3103751","Araporã","MG"
"2284",310380,"3103801","Arapuá","MG"
"2285",310390,"3103900","Araújos","MG"
"2286",310400,"3104007","Araxá","MG"
"2287",310410,"3104106","Arceburgo","MG"
"2288",310420,"3104205","Arcos","MG"
"2289",310430,"3104304","Areado","MG"
"2290",310440,"3104403","Argirita","MG"
"2291",310445,"3104452","Aricanduva","MG"
"2292",310450,"3104502","Arinos","MG"
"2293",310460,"3104601","Astolfo Dutra","MG"
"2294",310470,"3104700","Ataléia","MG"
"2295",310480,"3104809","Augusto de Lima","MG"
"2296",310490,"3104908","Baependi","MG"
"2297",310500,"3105004","Baldim","MG"
"2298",310510,"3105103","Bambuí","MG"
